amp,frequency,phase,const,period,e_amp,e_frequency,e_phase,tic,stopcrit
7.516233734143476,0.6066894410946716,-0.31093141463009505,0.0,1.6482897711152908,0.8097489783668307,0.00016636697845971696,0.1077333418582288,25132314,4.3704473580431715
7.248270483938863,0.03811822265345476,0.17854566434719238,0.0,26.23417175274218,0.8097489783668307,0.00017251744378431682,0.11171616458865867,25132314,4.1177682069537695
6.305944956398324,2.1305425574254264,0.31633007398752594,0.0,0.46936401083131246,0.8097489783668307,0.00019829749615522316,0.12841041017099572,25132314,7.280997116255389
6.301003532392177,1.8184256275500845,0.22629303323193492,0.0,0.5499262575546039,0.8097489783668307,0.00019845300662317054,0.12851111322253286,25132314,6.907333330464453
6.156890432880494,0.9836575815575898,0.26473111524939436,0.0,1.0166139302424047,0.8097489783668307,0.00020309815634666454,0.1315191470750261,25132314,4.847967636912896
6.0502937381325586,0.07181172469755479,0.4759571920680161,0.0,13.925302646770303,0.8097489783668307,0.00020667642760306736,0.13383630835364402,25132314,3.729470365574688
2.142113238424218,0.8906340050908226,0.14053774394586854,-0.053987860175855655,1.1227956649802797,0.06073823763666881,4.378614980074224e-05,0.028354354264366104,25078872,12.115216128932538
1.994147809434495,1.3776627429404946,-0.35327212113394607,0.0,0.7258670564506897,0.06073823763666881,4.7035074684054865e-05,0.030458242538146205,25078872,11.99517107880198
1.8089821005751732,1.3451847617299069,0.18264423538788147,0.0,0.7433923044994953,0.06073823763666881,5.184954075442395e-05,0.03357591963865029,25078872,10.488325439405028
1.6967246096690283,0.8802491714597561,0.46488938706669847,0.0,1.1360419667781747,0.06073823763666881,5.527997331640755e-05,0.03579734583358034,25078872,11.2373177057403
1.3252004583479333,1.269412898581067,0.009818951230347454,0.0,0.787765746761977,0.06073823763666881,7.077788915401196e-05,0.04583324526795621,25078872,9.423538435615262
1.0558045814861596,1.299044990914518,0.13394751734349566,0.0,0.7697962788001725,0.06073823763666881,8.883735948159022e-05,0.05752791634146268,25078872,7.891978312219738
0.9283596967666772,1.4534179695924878,-0.25388694849690296,0.0,0.6880333262154327,0.06073823763666881,0.00010103292018650522,0.06542532797170107,25078872,8.51993109817119
0.885583776951448,0.8611531642621474,0.5347110412855123,0.0,1.1612336126719331,0.06073823763666881,0.00010591306388953665,0.068585535572654,25078872,7.2460563890043925
0.7667705076412646,1.4102573319805864,0.39948764053968144,0.0,0.7090904456391551,0.06073823763666881,0.00012232459414268193,0.0792130592287795,25078872,7.534453160147432
0.6231684262832485,2.7095332014369933,-0.511200474579808,0.0,0.3690672620175508,0.06073823763666881,0.00015051290661052092,0.09746680845005051,25078872,7.387664572695042
0.5567649040960448,1.3253130041806453,-0.3061452494671223,0.0,0.7545387367705146,0.06073823763666881,0.00016846408683047267,0.10909135469895055,25078872,5.5686283156255945
0.5455312420235967,0.8494635513401574,0.1725886971837167,0.0,1.177213546622864,0.06073823763666881,0.00017193312485619077,0.11133778041999215,25078872,4.751553273948326
0.5301821332786291,0.9082675171773668,0.1902058014293867,0.0,1.100997207417162,0.06073823763666881,0.00017691069777808492,0.1145610797200304,25078872,4.922706398057814
0.48521936201878524,0.07982814110762394,-0.08178594726043745,0.0,12.526910762606942,0.06073823763666881,0.00019330409808371296,0.12517686306655942,25078872,3.7815260914850026
2.6534493508320325,1.4309953689810888,-0.30758987831694135,0.0022249567145682953,0.6988142810776737,0.15047157754169105,8.757107262390885e-05,0.056707913981666254,32150270,8.070848953401773
2.3961931851702323,0.9916535369221967,-0.01921421809997772,0.0,1.0084167128609336,0.15047157754169105,9.697273460406233e-05,0.06279609610483101,32150270,7.294816554789405
2.2888442166246383,1.0266529353649663,0.005568801217265148,0.0,0.9740390014513606,0.15047157754169105,0.00010152084799735532,0.06574129267897127,32150270,7.6284586120025
2.2096832165533655,0.963480107060349,0.07936485731185156,0.0,1.0379041483804745,0.15047157754169105,0.00010515779097422669,0.06809644767832133,32150270,7.554471630318209
1.9910254693658775,1.1188629695726926,0.3815953183784088,0.0,0.8937644977042293,0.15047157754169105,0.00011670639546343013,0.07557491345884933,32150270,7.098723443961942
1.822938515501153,0.9443548097696383,-0.03626105282086932,0.0,1.0589240290351627,0.15047157754169105,0.00012746749483303062,0.08254341891521458,32150270,6.707800159160487
1.6631955888497099,2.7647438222444154,0.2720286098725046,0.0,0.3616971641112851,0.15047157754169105,0.00013971021049080762,0.09047136641683819,32150270,10.40579839181777
1.6375806395823003,0.07303923208387117,0.418000091008422,0.0,13.691272094039777,0.15047157754169105,0.0001418955501726287,0.09188651471848863,32150270,5.1719835352250945
1.575993795754966,1.4112334639841548,0.08144525932942866,0.0,0.7085999769143994,0.15047157754169105,0.00014744055873282364,0.0954772651688067,32150270,6.432815544002789
1.5012916681099697,4.992717314645309,0.35167443730107695,0.0,0.20029173233314568,0.15047157754169105,0.00015477699020211634,0.10022807742024249,32150270,12.623480402515655
1.488185292818069,5.485586149086723,0.4372254806516862,0.0,0.1822959247785192,0.15047157754169105,0.00015614010360602486,0.10111078120974701,32150270,11.613257278378162
1.4570048132067033,1.3076668930901219,-0.19433557544584815,0.0,0.7647207444679736,0.15047157754169105,0.000159481563615542,0.10327459194216393,32150270,6.059852503416447
1.4565249971809666,0.14549237822073544,-0.15517590697810896,0.0,6.873212275648134,0.15047157754169105,0.00015953410086013466,0.10330861319436431,32150270,4.313779878710276
1.4354580047853485,1.8005145326158263,0.4101166622552805,0.0,0.5553967945747033,0.15047157754169105,0.00016187544674309195,0.1048247855667445,32150270,6.802160427442213
1.3901260340948631,1.484254456995881,0.022473011262241813,0.0,0.6737389234619459,0.15047157754169105,0.00016715420048720486,0.1082431188620001,32150270,5.9880447682021
1.3444207642984,0.09938240333972823,-0.18620728273600762,0.0,10.0621434619729,0.15047157754169105,0.0001728368171454403,0.11192297942543025,32150270,4.093914265856511
1.3363300400415081,1.8646016376030856,0.4026314206458559,0.0,0.5363075843296391,0.15047157754169105,0.00017388324653568228,0.11260060990398542,32150270,7.655045394951376
1.3268832921938132,5.513016696077981,-0.0647333057462132,0.0,0.18138889379954365,0.15047157754169105,0.00017512120860410603,0.11340227013704247,32150270,11.193329357914655
1.2825250614243409,2.713028377211679,0.18277052633523153,0.0,0.3685917952055305,0.15047157754169105,0.00018117806255381582,0.11732447346844124,32150270,8.441880673694957
1.2785566074782833,1.398808479929908,-0.1497877177442432,0.0,0.7148941505202401,0.15047157754169105,0.00018174041293632948,0.117688631587825,32150270,5.8389416760628805
153.85618935297353,3.769371183943894,-0.3896404450791362,-17.980342423934516,0.26529623939919333,0.7807067801809799,7.835919695779002e-06,0.005074263072965491,29777922,43.556519262749404
11.695740962286212,5.653988726676339,-0.39260755299800576,0.0,0.17686628826864387,0.7807067801809799,0.0001030806640088927,0.06675137408552627,29777922,40.139365543140435
10.545328150453384,7.538626724206749,-0.4590938465481553,0.0,0.1326501545419368,0.7807067801809799,0.00011432595811792114,0.07403342684479802,29777922,41.94898874180036
8.853985096132973,0.03269368832705462,-0.6019809725562293,0.0,30.586943571382918,0.7807067801809799,0.00013616521051012644,0.08817575043377449,29777922,11.891267575512488
7.8196552513749,0.016168278161890745,0.019807687265812897,0.0,61.849504937207136,0.7807067801809799,0.0001541762015987203,0.09983902807527369,29777922,10.87423776431394
7.117077810984748,15.077329291671655,-0.20004511426061028,0.0,0.06632474363695004,0.7807067801809799,0.00016939603254129045,0.10969484961594907,29777922,40.90819020687945
4.929312373371405,11.307945316170189,-0.010736563460156369,0.0,0.08843339546133243,0.7807067801809799,0.00024457868626489475,0.1583804638550458,29777922,38.46119697267093
4.103476683851879,0.04851567308972722,0.8991661030074739,0.0,20.6118958331373,0.7807067801809799,0.0002938008029173894,0.19025495703515022,29777922,6.594468652374705
2.99618805049142,0.10233481677900638,0.18882605314947262,0.0,9.771845315944772,0.7807067801809799,0.0004023795316421248,0.2605666824059766,29777922,4.182124974163973
2.5409143319200176,18.846724239206484,-0.35685035612241,0.0,0.05305961860044192,0.7807067801809799,0.0004744767382839959,0.3072542707848975,29777922,33.39115585804275
14.88935022583685,0.7390660084013007,-0.18791723634916765,1.9683389737773054,1.3530591160093193,0.3633230680202285,3.768202424919481e-05,0.024401539523851726,32092900,14.084411041405591
13.373597902017968,0.46280352232676647,-0.35237028574539286,0.0,2.1607441425087974,0.3633230680202285,4.195287314418799e-05,0.027167189464056343,32092900,13.7117954202661
8.125403292335777,0.44589232587979455,-0.4772970126778772,0.0,2.2426939015532286,0.3633230680202285,6.905021647281862e-05,0.04471446584847427,32092900,8.637597797549219
6.439975690672744,0.4346280546989525,-0.2965303039934114,0.0,2.3008178813782636,0.3633230680202285,8.712157983412015e-05,0.05641683842789078,32092900,7.616391510791331
4.68195277088614,0.9186620250502601,-0.12982786690247158,0.0,1.088539607311285,0.3633230680202285,0.00011983479623151946,0.07760075459955214,32092900,8.123031464814696
3.0944478081695346,0.4272341828933028,-0.17747195047950387,0.0,2.3406366813344133,0.3633230680202285,0.00018131210834563212,0.1174112767586621,32092900,4.4672936080912375
2.6578267005242178,0.3503721264498311,-0.18433384585603022,0.0,2.8541083165849024,0.3633230680202285,0.00021109760698621825,0.13669930697459257,32092900,4.0392702036473676
2.51220209813451,0.407435831340072,0.16065226701450125,0.0,2.454374218170655,0.3633230680202285,0.00022333428376696538,0.1446233439140991,32092900,4.076175278851911
2.344742235965149,0.3670079106657051,0.039586977414320004,0.0,2.7247369087661593,0.3633230680202285,0.00023928466321748718,0.15495224270171282,32092900,3.9129652139984175
29.41913164230913,1.5828924202124839,-0.2818201766783312,0.04642741736886911,0.6317548730606483,0.14452581572790554,7.586344790576231e-06,0.004912647235313217,25152923,38.79182040679504
18.330866320174348,2.65267930967916,0.20081776786662067,0.0,0.3769773437562452,0.14452581572790554,1.217529341929026e-05,0.007884287256453622,25152923,25.523825708926328
11.649106500978645,2.535642472090097,0.24054870154561964,0.0,0.39437736629159437,0.14452581572790554,1.915886648123257e-05,0.01240660094538271,25152923,22.340146926132487
9.257381761935427,5.3004409120473035,-0.3863292259630474,0.0,0.18866355018261083,0.14452581572790554,2.410872553572291e-05,0.015611953729959358,25152923,29.96270746257936
5.927313399753578,0.567235565266618,-0.016933603649170424,0.0,1.7629360026640246,0.14452581572790554,3.765342930697521e-05,0.024383022455656562,25152923,15.876528836789616
5.835787467903407,2.471942804016896,0.30520786551829737,0.0,0.4045401043968349,0.14452581572790554,3.8243969182464114e-05,0.024765435088716238,25152923,14.280670666417086
3.6604994723327273,2.586264502900313,0.10325979697851001,0.0,0.386658054069323,0.14452581572790554,6.097082591182014e-05,0.03948253969718606,25152923,10.092544449742148
3.2493420769764123,2.7142994998151644,0.15551373454164155,0.0,0.3684191814750351,0.14452581572790554,6.868580493857568e-05,0.04447848589163937,25152923,9.162995096633775
2.9123207592019202,5.2293337473919035,0.173052761665241,0.0,0.1912289496723638,0.14452581572790554,7.663430457401557e-05,0.049625651731957834,25152923,13.710088124201624
2.655791458168172,5.1663037480539185,-0.1969646110452198,0.0,0.19356198333802718,0.14452581572790554,8.403659684629336e-05,0.05441911309843281,25152923,14.272042652592587
2.640771706072637,5.196831325836004,-0.22206381280395968,0.0,0.1924249484543607,0.14452581572790554,8.451456654306086e-05,0.05472862928497698,25152923,15.7653623775671
2.5196489508923237,2.6715743067083495,-0.003337580998122654,0.0,0.3743111308897492,0.14452581572790554,8.857729010180906e-05,0.05735950465509185,25152923,8.644030952288626
2.4807781457802784,0.8890982342283837,-0.30534112458614593,0.0,1.1247351096899476,0.14452581572790554,8.99651895343952e-05,0.05825825899576678,25152923,9.935276102473196
2.184831483068758,2.6173362012873675,-0.18139205175967932,0.0,0.3820678442105138,0.14452581572790554,0.0001021514372195105,0.06614963984540735,25152923,8.012222152224764
2.099321785798768,2.0853467155962044,-0.21803345195292173,0.0,0.47953656460148797,0.14452581572790554,0.00010631227551091667,0.06884405082897528,25152923,7.156836492919052
2.0536338737771573,1.908576562504824,0.16973679263834063,0.0,0.5239506864150085,0.14452581572790554,0.00010867744193730913,0.07037564853860033,25152923,8.682874699348176
2.053427571407875,5.338979474460701,0.46971962613220547,0.0,0.18730171276805885,0.14452581572790554,0.00010868836046887624,0.070382718991552,25152923,15.319578341415632
1.9848118085162072,1.6070565720008214,0.32574702581045223,0.0,0.6222556302140488,0.14452581572790554,0.00011244576192075077,0.07281587861770593,25152923,9.68054729298481
1.9726747712884158,1.869934737967777,0.1121379740834376,0.0,0.5347780217649671,0.14452581572790554,0.00011313759334598271,0.0732638840580453,25152923,9.909122575661627
1.9514017030508142,0.5881228078110536,-0.43478763005685,0.0,1.700325147602965,0.14452581572790554,0.00011437095485208591,0.07406256513046719,25152923,6.551892720368667
1.947229241967871,2.4081607948352657,0.32550308031836184,0.0,0.4152546632868868,0.14452581572790554,0.0001146160253080211,0.07422126404688113,25152923,7.195905343703407
1.598939799854742,4.634608314959084,-0.49163598260056346,0.0,0.2157679639878755,0.14452581572790554,0.00013958228827513311,0.09038852853686874,25152923,10.804910384129775
1.5788199134068235,4.811359755529693,-0.08588201681330072,0.0,0.2078414524814322,0.14452581572790554,0.00014136107239508779,0.0915404059073739,25152923,11.444547411358805
1.460424169983146,0.037850482267390045,-0.4392272345906618,0.0,26.419742631959714,0.14452581572790554,0.00015282113283600606,0.09896153370946568,25152923,4.841834525333248
1.4367491572914508,0.07030331516198798,-0.4449605585088154,0.0,14.224080296866086,0.14452581572790554,0.0001553393471262948,0.10059223977577586,25152923,4.560345869644809
1.3925231949590737,2.4305689320084047,-0.49680945307508223,0.0,0.4114263071624508,0.14452581572790554,0.00016027286072205611,0.10378700782226694,25152923,5.780573763055798
1.3796448839941402,2.3614857385704826,0.10367241630444522,0.0,0.4234622228145856,0.14452581572790554,0.00016176892957539947,0.10475580883502149,25152923,5.9800560825879145
1.3068379070343967,2.376871602224552,0.4821511585865948,0.0,0.42072108525512447,0.14452581572790554,0.00017078145260140048,0.11059199840313595,25152923,5.5047146778171046
1.275886343456065,1.115111599867265,-0.23482165047212927,0.0,0.896771229103018,0.14452581572790554,0.00017492441801152762,0.11327483554406605,25152923,6.188878944636003
1.2346694356540484,2.7655301830344583,-0.24415712276636636,0.0,0.3615943178399005,0.14452581572790554,0.00018076391107849842,0.11705628369373626,25152923,5.366143725402079
1.168890820288291,1.44044124457895,-0.16957703742726057,0.0,0.6942317180679635,0.14452581572790554,0.00019093628951835127,0.1236435544016508,25152923,6.630935386313012
1.1573154511449921,1.2380611811532949,0.1728944196010121,0.0,0.807714525923886,0.14452581572790554,0.0001928460177880638,0.12488022654922533,25152923,6.368130856256143
1.133665632234741,5.627860766866722,-0.4320121804004777,0.0,0.1776874093771769,0.14452581572790554,0.00019686905003722915,0.12748539923805285,25152923,11.411251306484065
1.0961783329696404,0.3062098998947234,0.10521513170801843,0.0,3.2657337347479793,0.14452581572790554,0.00020360161240670088,0.13184516732452903,25152923,3.5991764718099826
75.12927446183541,1.7156118339818756,-0.2966050057374991,-3.0057944134100176,0.5828824330728908,0.8330515018124437,1.7122992016442248e-05,0.011088241005649827,32152605,23.37737991897743
60.49663538069833,1.826747015167316,0.4420378445350374,0.0,0.547421176384628,0.8330515018124437,2.1264620068797227e-05,0.013770212121222062,32152605,26.536345907351432
55.18952672032581,3.764612662368402,0.02875608542663041,0.0,0.26563157745181615,0.8330515018124437,2.3309458211703098e-05,0.01509437662029521,32152605,29.27972075968596
43.7908615205761,1.5643897681295538,-0.005378470030633093,0.0,0.6392268860180794,0.8330515018124437,2.9376859055550773e-05,0.019023409745456046,32152605,27.104399359584452
22.30131377661292,0.9209564075748328,-0.4548013639192734,0.0,1.0858277240649357,0.8330515018124437,5.768440279783768e-05,0.03735436890207129,32152605,14.132938730307893
18.811847381415742,1.017752917368945,-0.47670261909222633,0.0,0.9825567511858977,0.8330515018124437,6.838445691846194e-05,0.04428334362500818,32152605,13.166868742107564
17.014526066587067,1.93780442742754,0.4177153741852835,0.0,0.5160479488260395,0.8330515018124437,7.560821628393156e-05,0.04896119342685547,32152605,17.607163475073992
14.43554921621503,0.08153251934294002,0.11337938062968504,0.0,12.265044770588105,0.8330515018124437,8.911596971773599e-05,0.0577083344273941,32152605,7.653400465913551
13.40703113850039,0.24532192714312284,0.30221089761536946,0.0,4.0762764733076295,0.8330515018124437,9.595248593977664e-05,0.062135419333830426,32152605,7.127685553348409
12.903757818966945,3.8390882566259403,0.12771967519518915,0.0,0.2604785129057882,0.8330515018124437,9.969483191324311e-05,0.06455882956730324,32152605,12.966571001501718
11.591659809773697,3.4312832816427195,-0.4711062887473551,0.0,0.29143615315878324,0.8330515018124437,0.00011097961706281485,0.07186645532075076,32152605,10.831734885160268
11.474002264314633,0.9815071266161477,0.27967222459590846,0.0,1.0188413032186618,0.8330515018124437,0.00011211763229401349,0.07260339353455789,32152605,8.294086787926629
11.207576936631702,3.279947781315744,0.47914788565299454,0.0,0.30488290261708134,0.8330515018124437,0.00011478288073191039,0.07432931368863813,32152605,11.736039593456907
11.067481089200397,0.8774079592634378,-0.12859892950827817,0.0,1.139720684594057,0.8330515018124437,0.00011623584051717125,0.07527019880118267,32152605,8.852786817540752
9.657848590290246,3.39117679662694,-0.42679262534570156,0.0,0.2948828857860368,0.8330515018124437,0.00013320129786508126,0.08625642595494531,32152605,10.468930500640514
9.491982828115823,3.653611759143465,0.0016293028845366007,0.0,0.27370176853011746,0.8330515018124437,0.0001355288973975595,0.08776369667935925,32152605,11.025398685586056
8.676014168773147,0.12016658132670721,-0.24406603356609793,0.0,8.321781222028894,0.8330515018124437,0.00014827522659440493,0.09601776640830952,32152605,5.251874229105637
7.060531114597911,0.9307671375644057,0.2720304322353788,0.0,1.0743825814658219,0.8330515018124437,0.00018220130269681095,0.11798708741472418,32152605,6.2665702815109245
6.866640554385264,0.8705453387979597,0.375982820707098,0.0,1.148705248805065,0.8330515018124437,0.00018734604740443914,0.12131864122120523,32152605,5.81909615920775
6.5037080275296715,0.18617080178546297,-0.09180630660185198,0.0,5.371411576947317,0.8330515018124437,0.0001978006948291218,0.1280886992906514,32152605,4.001571263590414
8.653338261018233,1.072612488584877,0.1263395541312029,-0.12133152207996642,0.9323031482873407,0.230225915974163,4.4692213848380944e-05,0.026605445092940636,33834757,13.887507392439106
6.328936878333387,0.8896826888534137,0.2778785577067932,0.0,1.1239962432996855,0.230225915974163,6.110613069752151e-05,0.03637671229781468,33834757,10.736171118664027
4.156002373827213,0.9845314395755527,-0.4240777042747452,0.0,1.0157115961996257,0.230225915974163,9.305501038673914e-05,0.05539600203888977,33834757,8.994136510546452
3.6269619305430982,0.6141142524870057,-0.47577460085155554,0.0,1.6283614912864435,0.230225915974163,0.00010662831633468347,0.06347624275716872,33834757,6.6927668609947135
3.6128934679110976,0.9402385018678769,-0.1832692058702125,0.0,1.063559935073283,0.230225915974163,0.00010704352273287683,0.06372341670712893,33834757,7.600625875408985
3.55683014623836,0.4630770358058391,0.1301120304589742,0.0,2.159467912849136,0.230225915974163,0.0001087307597392048,0.06472783532203409,33834757,6.6631912014551355
3.4939629734661186,0.9566168487746803,-0.05404368914021687,0.0,1.0453506033067352,0.230225915974163,0.00011068716154142555,0.0658924887649201,33834757,7.994139971170036
2.8273370127803563,2.2637190852173665,-0.35537835547554303,0.0,0.4417509250729218,0.230225915974163,0.0001367848411122002,0.08142853679397868,33834757,8.195260156069272
2.8214540465443303,1.9410319823736926,0.0635728470184222,0.0,0.515189862444769,0.230225915974163,0.000137070048876916,0.08159832206239186,33834757,8.30168410159404
1.9443566518249953,2.097736781904962,0.2533237878192298,0.0,0.4767042312581737,0.230225915974163,0.00019890221462240897,0.11840724578902247,33834757,6.276715710448098
1.9175447843545883,2.0081447942670794,0.27529695079338246,0.0,0.4979720600102315,0.230225915974163,0.00020168334383594203,0.12006286260044402,33834757,6.375995393183224
1.8694407606593952,0.4762274010600093,0.4494732139155367,0.0,2.0998371739512534,0.230225915974163,0.00020687301368532945,0.12315229282416895,33834757,4.167473272095623
1.6072351177414537,0.03805102097911622,0.28566738012022436,0.0,26.280503762273195,0.230225915974163,0.00024062244521340517,0.14324345793145996,33834757,3.8304185129595134
554.6668897508679,8.144545980317671,-0.43550828414809867,0.0,0.12278155251583414,1.9312955047040838,5.376918887320533e-06,0.003481901552788805,38515566,32.68814129332711
279.2368238393547,7.946247425306244,-0.09562690038958427,0.0,0.12584556539421632,1.9312955047040838,1.0680535735460718e-05,0.0069163353104716606,38515566,38.84128541363008
60.80232527218447,0.6120506023567945,-0.28639673230668605,0.0,1.6338518353700608,1.9312955047040838,4.905073716049392e-05,0.03176351391264312,38515566,10.597848094994186
47.082931055062936,0.6821087865276328,0.29561658550684305,0.0,1.4660418099737953,1.9312955047040838,6.334352617480202e-05,0.04101901605160173,38515566,8.729942573534382
43.94525660336684,16.090831799216616,0.3479409993999508,0.0,0.062147191175578945,1.9312955047040838,6.78662296272559e-05,0.043947758051232286,38515566,29.51221916673591
40.47835268173493,0.6519978865809347,0.4438124988249477,0.0,1.5337473028386368,1.9312955047040838,7.367885988647276e-05,0.047711810801419875,38515566,8.423821126865452
39.62600643268126,0.6664486749272479,-0.3973406712940537,0.0,1.5004906418474968,1.9312955047040838,7.526367515079858e-05,0.04873808083550055,38515566,7.655487621105117
37.144972325351695,0.5989077644577545,0.3990075419565153,0.0,1.669706187404985,1.9312955047040838,8.029078200812846e-05,0.05199345655147956,38515566,7.303633600881765
30.041553829411715,8.11304917437381,-0.12383884977248293,0.0,0.1232582199992869,1.9312955047040838,9.927578621958316e-05,0.06428747047076104,38515566,14.187259300370645
28.20885776136149,16.289115415429478,0.0023728846986664303,0.0,0.06139068786097333,1.9312955047040838,0.00010572561643236252,0.06846415126207048,38515566,29.482567186700248
26.554127125929664,0.637875438633741,-0.10051656468402977,0.0,1.5677041933796512,1.9312955047040838,0.00011231394884603512,0.07273052115571918,38515566,6.196731199153419
26.17338120902913,0.07060693255048131,0.25130316966528354,0.0,14.162915224861772,1.9312955047040838,0.00011394778732844526,0.07378853688333693,38515566,5.369807594799077
25.85693283267975,0.7154417512024457,-0.10053284697289246,0.0,1.3977378288578997,1.9312955047040838,0.0001153423298490925,0.07469159305171653,38515566,6.0096833173639
24.273243314591628,0.5874054845350031,0.396054106676012,0.0,1.702401537485833,1.9312955047040838,0.00012286775347734172,0.07956478990770484,38515566,5.457021335653553
18.285638829604427,0.5761973545393737,0.30902095753260306,0.0,1.7355164721285896,1.9312955047040838,0.00016310061154900846,0.1056181587474712,38515566,4.411074426639463
17.35653629373863,0.2793351860481297,-0.4552411682684933,0.0,3.579928522959865,1.9312955047040838,0.00017183145445607588,0.1112719422826776,38515566,4.009312449419235
17.230570320791525,0.6986436006964309,0.3204751387586062,0.0,1.4313449647333305,1.9312955047040838,0.0001730876471380649,0.11208540801308574,38515566,4.1969795359666335
16.550489159736,0.7690507462686444,0.23425812056613324,0.0,1.3003043100236202,1.9312955047040838,0.00018020004405237472,0.11669114344985863,38515566,4.577807203577458
14.879146291505576,0.5541488710606242,0.2402761696867929,0.0,1.8045692271934621,1.9312955047040838,0.00020044153187575103,0.1297988114954317,38515566,3.6993703631183616
5.188563387041596,15.433459895543166,-0.12264589928206145,0.0,0.0647942850642828,0.13959271845425167,4.154636255593041e-05,0.02690392465916164,33879968,33.51715085705223
5.069584048751016,6.448760815848236,0.10418785277834856,0.0,0.15506855170414088,0.13959271845425167,4.252142454873887e-05,0.027535339608116934,33879968,27.0211508462389
5.058352700121024,20.56132307042916,0.1135857250587651,0.0,0.04863500255186291,0.13959271845425167,4.261583728973643e-05,0.027596477891095223,33879968,30.92575481401823
4.567128777156379,17.67309162731758,-0.4931863929525424,0.0,0.05658319557707063,0.13959271845425167,4.719944326962329e-05,0.0305646556656031,33879968,28.63654800221007
4.385268199700601,3.135190671273125,0.08747649395943727,0.0,0.3189598671502567,0.13959271845425167,4.915684190927569e-05,0.03183219636686809,33879968,20.0700184218857
3.2727404819264154,11.21003382717881,-0.2205080019427884,0.0,0.0892057968260089,0.13959271845425167,6.586710336884674e-05,0.04265315848450164,33879968,25.35077617784161
3.2160564783146848,2.7296102827107442,0.14190880490417376,0.0,0.3663526644568878,0.13959271845425167,6.7028031713989e-05,0.043404933773862904,33879968,16.550501670628435
2.6796341622008604,8.212343059755515,0.2747764096704946,0.0,0.12176792819341505,0.13959271845425167,8.044603202304526e-05,0.05209394641378962,33879968,20.0236406982999
2.4607788475437027,2.1863870970420733,-0.3910252294212861,0.0,0.45737554953232357,0.13959271845425167,8.760069432392504e-05,0.05672704745230973,33879968,11.914571650907801
2.4112727341127336,9.973594906514824,0.4422986530580254,0.0,0.10026475000972747,0.13959271845425167,8.93992340944283e-05,0.05789171688436855,33879968,18.43434347174145
